,song-title,artist,release-age-approx,release-age-range,total-word-count,i-count,me-count,my-count,mine-count,myself-count,I-freq,1stsg-count,1stsg-freq,we-count,us-count,our-count,ours-count,ourselves-count,1stpl-count,1stpl-freq,you-count,your-count,yours-count,yourself-count,2ndsg-count,2ndsg-freq,diff-1stsg-1stpl,diff-1stsg-1stsg2ndsg,preposition_freq,prp_ALL_freq,noun-freq
100,love-story.txt,Taylor Swift,19,2,117,7,1,2,0,0,0.05982905982905983,10,0.08547008547008547,2,0,0,0,0,2,0.017094017094017096,5,1,0,0,6,0.05128205128205128,0.06837606837606838,0.01709401709401709,0.05128205128205128,0.09401709401709402,0.20512820512820512
101,jump-then-fall.txt,Taylor Swift,19,2,116,12,2,1,0,0,0.10344827586206896,15,0.12931034482758622,1,0,0,0,0,1,0.008620689655172414,9,1,0,0,10,0.08620689655172414,0.1206896551724138,0.034482758620689655,0.08620689655172414,0.12931034482758622,0.21551724137931033
102,new-years-day.txt,Taylor Swift ,28,6,66,4,1,0,0,0,0.06060606060606061,5,0.07575757575757576,0,0,0,0,0,0,0.0,2,1,0,0,3,0.045454545454545456,0.07575757575757576,0.030303030303030304,0.12121212121212122,0.07575757575757576,0.3181818181818182
103,stay-stay-stay.txt,Taylor Swift,23,4,96,8,0,1,0,0,0.08333333333333333,9,0.09375,3,0,0,0,0,3,0.03125,6,0,0,0,6,0.0625,0.0625,0.0,0.08333333333333333,0.11458333333333333,0.2604166666666667
104,innocent.txt,Taylor Swift,21,3,86,1,1,0,0,0,0.011627906976744186,2,0.023255813953488372,0,0,0,0,0,0,0.0,4,5,0,1,10,0.11627906976744186,0.023255813953488372,-0.09302325581395349,0.09302325581395349,0.1744186046511628,0.20930232558139536
105,you-are-in-love.txt,Taylor Swift ,25,5,111,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,11,2,0,0,13,0.11711711711711711,0.0,-0.11711711711711711,0.0990990990990991,0.17117117117117117,0.3153153153153153
106,hoax.txt,Taylor Swift ,31,7,63,1,2,7,0,0,0.015873015873015872,10,0.15873015873015872,0,0,0,0,0,0,0.0,1,1,0,0,2,0.031746031746031744,0.15873015873015872,0.12698412698412698,0.06349206349206349,0.1746031746031746,0.2857142857142857
107,sad-beautiful-tragic.txt,Taylor Swift,23,4,53,1,0,0,0,0,0.018867924528301886,1,0.018867924528301886,1,0,0,0,0,1,0.018867924528301886,0,2,0,0,2,0.03773584905660377,0.0,-0.03773584905660378,0.05660377358490566,0.09433962264150944,0.22641509433962265
108,the-archer.txt,Taylor Swift ,30,6,81,9,2,0,0,0,0.1111111111111111,11,0.13580246913580246,0,0,0,0,0,0,0.0,2,0,0,0,2,0.024691358024691357,0.13580246913580246,0.1111111111111111,0.09876543209876543,0.07407407407407407,0.18518518518518517
109,you-belong-with-me.txt,Taylor Swift,19,2,119,4,2,0,0,0,0.03361344537815126,6,0.05042016806722689,0,0,0,0,0,0,0.0,7,3,0,0,10,0.08403361344537816,0.05042016806722689,-0.033613445378151266,0.13445378151260504,0.12605042016806722,0.23529411764705882
110,i-wish-you-would.txt,Taylor Swift ,25,5,87,10,0,1,0,0,0.11494252873563218,11,0.12643678160919541,0,0,0,0,0,0,0.0,10,1,0,0,11,0.12643678160919541,0.12643678160919541,0.0,0.06896551724137931,0.13793103448275862,0.13793103448275862
111,i-heart-?.txt,Taylor Swift,23,4,95,10,2,4,0,0,0.10526315789473684,16,0.16842105263157894,0,0,0,0,0,0,0.0,4,0,0,0,4,0.042105263157894736,0.16842105263157894,0.12631578947368421,0.08421052631578947,0.12631578947368421,0.21052631578947367
112,superman.txt,Taylor Swift,21,3,121,8,1,0,0,0,0.06611570247933884,9,0.0743801652892562,0,0,0,0,0,0,0.0,8,0,0,0,8,0.06611570247933884,0.0743801652892562,0.008264462809917356,0.05785123966942149,0.12396694214876033,0.1652892561983471
113,holy-ground.txt,Taylor Swift,23,4,90,2,1,1,0,0,0.022222222222222223,4,0.044444444444444446,1,0,0,0,0,1,0.011111111111111112,3,0,0,0,3,0.03333333333333333,0.03333333333333333,0.0,0.07777777777777778,0.08888888888888889,0.18888888888888888
114,ours.txt,Taylor Swift,21,3,99,0,2,2,0,0,0.0,4,0.04040404040404041,0,0,0,1,0,1,0.010101010101010102,4,1,0,0,5,0.050505050505050504,0.030303030303030304,-0.0202020202020202,0.10101010101010101,0.12121212121212122,0.24242424242424243
